Sample,X,Y,Z
524,0.9011,0.5161,0.1011
525,0.9275,-0.1794,0.0642
526,1.0369,0.4634,0.0139
527,0.9626,0.6147,0.1409
528,0.9333,0.0815,-0.0151
529,0.9419,0.4041,-0.0630
530,0.9819,0.5037,0.0667
531,1.0366,0.4001,0.0947
532,0.8650,0.2324,-0.0916
533,0.9343,0.4028,-0.0625
534,1.1499,0.6511,0.1345
535,0.7849,-0.0803,-0.1433
536,0.9927,0.6472,0.0488
537,1.1216,0.6746,0.1138
538,0.8628,-0.0552,-0.1238
539,1.0337,0.6589,0.1890
540,1.0210,0.4226,0.0588
541,0.9666,0.2866,-0.1450
542,1.1003,0.5005,0.0457
543,0.9800,0.4871,0.0076
544,0.9402,0.4692,0.1042
545,1.0271,0.6011,0.0520
546,0.9861,0.3989,0.0151
547,0.9783,0.3423,-0.0725
548,1.0095,0.4819,0.0962
549,1.0503,0.7478,-0.0498
550,0.9565,0.2615,-0.0032
551,0.9448,0.4802,-0.0208
552,1.0320,0.8149,0.0835
553,1.0298,0.3154,-0.0657
554,0.9241,0.1599,-0.1492
555,1.0427,0.9106,0.0857
556,1.0483,0.5154,-0.0911
557,0.9390,0.1602,-0.0779
558,1.0120,0.8276,0.0710
559,1.0222,0.6089,0.0391
560,0.9236,0.3506,-0.0593
561,0.9966,0.7664,0.0598
562,1.0376,0.5642,0.0398
563,0.8689,0.2778,-0.1267
564,1.0154,0.9917,0.0764
565,1.0652,0.9263,0.0525
566,0.8650,0.2285,-0.1179
567,1.0610,0.9128,0.0549
568,1.0308,0.9402,0.1262
569,0.8025,0.2334,-0.1736
570,1.1060,0.8679,0.0676
571,1.0229,0.9724,-0.0122
572,0.8794,0.2107,-0.1711
573,1.1033,1.0786,0.2463
574,0.8638,0.8630,0.0640
575,0.9392,0.2407,-0.3174
576,1.0991,0.9158,-0.0378
577,0.9399,0.9705,0.2170
578,0.9268,0.4568,-0.0374
579,1.0359,0.7397,-0.0598
580,0.8833,0.6589,-0.0566
581,1.0212,0.7271,0.0442
582,1.0964,0.8481,0.1448
583,0.8679,0.4595,-0.0625
584,0.9897,0.7136,-0.0137
585,1.0229,0.8333,0.0159
586,0.8816,0.5679,0.0747
587,1.0916,0.5972,0.0664
588,0.9421,0.5864,-0.1106
589,1.0210,0.9504,-0.0396
590,1.1899,0.6504,0.1270
591,0.8247,0.2004,-0.1248
592,0.9800,0.6638,-0.0579
593,1.2087,1.0610,0.0798
594,0.8953,0.3740,-0.0542
595,0.9644,0.6121,0.0151
596,1.0867,0.8579,-0.1802
597,0.9978,0.4790,-0.0869
598,0.9861,0.7837,0.0791
599,0.9458,0.4861,0.1726
600,1.0154,0.8511,-0.1147
601,1.0496,0.7759,0.1101
602,0.9700,0.3665,-0.1626
603,0.9810,0.4236,-0.0298
604,1.1208,1.1802,0.1184
605,0.9041,0.3286,0.0945
606,0.8628,0.4929,-0.0798
607,0.9724,0.9204,0.1843
608,1.0815,0.6482,0.0051
609,0.9360,0.2126,-0.2366
610,0.9802,0.7534,0.0354
611,1.1167,1.0388,0.1206
612,0.8726,0.1677,-0.0471
613,0.9041,0.3101,0.0842
614,1.0417,1.0288,0.1084
615,0.9978,0.5786,-0.0532
616,0.9275,0.2153,-0.0862
617,1.0220,0.7126,-0.0469
618,0.9966,0.8289,0.0181
619,1.0359,0.5132,-0.0754
620,0.9253,0.2612,0.0015
621,0.9900,0.6987,-0.0024
622,1.1265,1.0125,0.0498
623,0.9265,0.2061,-0.0435
624,0.9705,0.4282,-0.0579
625,1.0630,1.0046,0.1069
626,1.0142,0.5056,-0.0588
627,0.9451,0.2732,-0.0896
628,1.0229,0.6414,0.0381
629,1.0444,0.7429,0.0830
630,0.9565,0.6462,-0.1106
631,0.9331,0.4626,0.1721
632,1.0310,0.8032,0.0347
633,0.9724,0.6558,-0.1250
634,0.9927,0.4275,-0.0935
635,0.9834,0.6736,0.0637
636,0.9966,0.8464,0.0369
637,0.9500,0.3706,-0.0566
638,0.9819,0.6687,-0.0483
639,0.9907,0.7175,0.1528
640,0.9294,0.5278,-0.0264
641,0.9431,0.8052,-0.0493
642,1.0015,0.7976,0.1235
643,0.9370,0.4490,-0.1116
644,0.9412,0.7808,-0.0913
645,1.1245,0.9890,0.0298
646,0.9724,0.5054,-0.1421
647,0.9587,0.5854,-0.1213
648,1.1033,0.8403,0.0759
649,0.9402,0.4790,0.0125
650,0.9626,0.4722,-0.0232
651,1.0457,0.6440,0.1707
652,0.9976,0.7117,0.0332
653,0.9116,0.2996,0.0664
654,1.0405,0.7000,0.1008
655,0.9636,0.8257,0.1787
656,0.9773,0.4634,-0.1082
657,0.9539,0.5356,-0.0608
658,1.0759,0.9487,0.0098
659,0.9399,0.3523,-0.0613
660,0.9966,0.5076,-0.1858
661,0.9917,0.7332,0.0967
662,1.0034,0.4568,-0.1169
663,0.9841,0.3486,-0.0867
664,1.0115,0.5806,-0.0657
665,0.9480,0.3013,0.0112
666,1.0044,0.4792,-0.0129
667,0.9353,0.4761,0.0906
668,1.0164,0.4722,0.0496
669,0.9490,0.3325,0.0820
670,0.9949,0.4487,0.1140
671,1.0278,0.5339,0.0820
672,0.9468,0.3225,0.0071
673,0.9949,0.4126,0.0347
674,1.0076,0.4321,0.0652
675,0.9673,0.2295,-0.0266
676,0.9968,0.5356,-0.0256
677,1.0530,0.4771,0.0339
678,0.9497,0.1023,-0.1235
679,0.9744,0.4653,0.0242
680,0.9880,0.5435,0.0212
681,0.9751,0.2195,-0.0977
682,0.9783,0.3423,-0.0437
683,0.9277,0.3757,0.0637
684,1.0483,0.5388,-0.0708
685,1.0115,0.2971,-0.0012
686,0.9536,0.0916,-0.0935
687,0.9966,0.4187,-0.0269
688,1.0691,0.5498,0.0540
689,0.9187,-0.0139,-0.0383
690,0.9558,0.1936,-0.0093
691,1.0759,0.6440,0.1340
692,0.9497,0.1323,0.0374
693,0.9390,0.0706,-0.0154
694,1.0496,0.5054,0.1934
695,0.9868,0.2419,0.0371
696,0.9724,0.0732,0.0093
697,0.9819,0.3533,0.1326
698,0.9810,0.1809,0.0085
699,1.0417,0.2739,-0.0479
700,0.9353,0.1348,0.0164
701,1.0056,0.0959,-0.0305
702,1.0151,0.3416,-0.0312
703,0.9839,0.1277,-0.0161
704,0.9568,0.0393,-0.0625
705,0.9851,0.3252,0.0691
706,1.0173,0.2603,0.0186
707,0.9419,-0.0996,-0.1248
708,1.0095,0.3159,0.0481
709,1.0027,0.2405,0.0457
710,0.9907,-0.0469,-0.0864
711,0.9919,0.1919,0.0422
712,0.9939,0.1499,0.0801
713,0.9871,-0.0220,-0.0149
714,0.9829,0.1880,0.0347
715,0.9819,0.1833,0.0886
716,1.0664,0.0996,-0.0078
717,0.9272,0.0188,0.0374
718,1.0015,0.1472,0.0491
719,1.0122,0.1121,0.0557
720,0.9675,0.1230,-0.0222
721,0.9988,0.1089,0.0752
722,0.9822,-0.0337,-0.0400
723,0.9871,0.0532,0.0364
724,1.0161,0.2576,0.0669
725,0.9536,-0.1353,-0.0820
726,0.9595,0.0017,-0.0051
727,1.0464,0.2771,0.0591
728,0.9653,-0.0964,-0.0579
729,0.9497,-0.0510,-0.0464
730,1.0444,0.2585,0.0686
731,0.9568,-0.0249,-0.0286
732,0.9575,-0.0461,0.0178
733,1.0142,0.1270,0.0771
734,0.9614,0.0056,-0.0095
735,0.9871,-0.0015,0.0432
736,0.9893,0.0928,0.0439
737,0.9937,0.0144,0.0215
738,0.9968,0.0229,0.0232
739,0.9792,0.0325,0.0388
740,0.9890,0.0146,0.0471
741,0.9966,-0.0090,0.0198
742,0.9878,0.0627,0.0320
743,0.9792,-0.0288,0.0288
744,0.9907,-0.0261,0.0249
745,0.9868,0.0537,0.0129
746,0.9790,-0.0149,0.0034
747,0.9783,-0.0273,0.0071
748,0.9998,0.0083,0.0132
749,0.9810,-0.0154,-0.0071
750,0.9968,-0.0251,0.0032
751,0.9832,0.0027,0.0198
752,0.9871,-0.0151,0.0220
753,0.9998,-0.0173,0.0330
754,0.9731,-0.0425,-0.0142
755,1.0027,-0.0117,0.0200
756,0.9907,-0.0034,0.0156
757,0.9773,-0.0388,0.0168
758,0.9978,-0.0215,0.0408
759,0.9910,-0.0051,0.0237
760,0.9880,-0.0276,0.0391
761,0.9910,-0.0237,0.0264
762,0.9939,-0.0222,0.0410
763,0.9839,-0.0315,0.0151
764,0.9958,-0.0396,0.0125
765,0.9839,-0.0415,0.0142
766,0.9783,-0.0344,0.0063
767,0.9949,-0.0188,0.0146
768,0.9771,-0.0642,-0.0012
769,0.9880,-0.0415,0.0208
770,0.9966,-0.0212,0.0154
771,0.9773,-0.0686,0.0112
772,0.9802,-0.0413,0.0093
773,0.9976,-0.0293,0.0208
774,0.9604,-0.0769,0.0083
775,0.9897,-0.0408,0.0120
776,0.9946,-0.0149,0.0237
777,0.9636,-0.0999,0.0076
778,0.9897,-0.0325,0.0444
779,0.9907,-0.0269,0.0269
780,0.9819,-0.0862,0.0247
781,0.9849,-0.0347,0.0415
782,0.9951,-0.0203,0.0376
