Sample,X,Y,Z
617,0.9353,0.8960,-0.0491
618,1.0339,0.9878,0.2146
619,0.9490,0.3328,-0.1470
620,0.8618,0.5525,0.0034
621,1.0710,1.2349,0.2224
622,0.9216,0.4077,-0.0288
623,0.9077,0.5085,-0.1272
624,1.1147,0.8669,0.0649
625,0.9841,0.5376,-0.1824
626,0.9868,0.5125,-0.0852
627,1.0808,0.9438,0.0569
628,0.9321,0.4795,-0.0356
629,1.0095,0.4885,-0.1890
630,1.0759,0.7446,0.1833
631,0.9585,0.4978,-0.0037
632,0.9656,0.4719,-0.0283
633,1.0496,0.7788,0.1506
634,0.9185,0.3503,0.0686
635,0.8933,0.2881,0.0476
636,1.0913,0.7781,0.1123
637,0.9565,0.5037,0.0483
638,0.9204,0.3174,-0.1340
639,1.0308,0.4734,0.1636
640,0.9927,0.6326,-0.0251
641,0.9148,0.2747,-0.0627
642,1.0310,0.6304,-0.0376
643,0.9639,0.5847,-0.0059
644,0.9302,0.3291,-0.1643
645,1.0251,0.5171,-0.1189
646,0.9663,0.5632,-0.0134
647,0.9968,0.3755,-0.0928
648,1.0173,0.3911,-0.0208
649,0.9529,0.5239,-0.0178
650,1.0181,0.5427,0.1028
651,1.0386,0.3748,-0.0471
652,0.9373,0.1023,-0.0254
653,1.0339,0.6587,0.0996
654,1.0105,0.4634,0.1135
655,1.0066,0.2209,0.0171
656,0.9536,0.2395,0.0647
657,1.0525,0.4417,0.1013
658,0.9956,0.3132,0.0928
659,0.9829,0.3015,0.0610
660,0.9575,0.2468,0.0242
661,1.0454,0.3479,0.0217
662,0.9585,0.1921,0.0144
663,0.9841,0.2476,-0.0171
664,1.0259,0.3601,-0.0422
665,0.9753,0.1733,-0.1006
666,0.9712,0.2214,-0.0691
667,0.9978,0.3101,0.0168
668,1.0044,0.2009,-0.0986
669,0.9568,0.1401,-0.0603
670,0.9636,0.2183,-0.0408
671,0.9829,0.2512,0.0588
672,0.9939,0.1899,-0.0354
673,0.9839,-0.0129,-0.0183
674,0.9673,0.2092,0.0269
675,1.0291,0.2146,0.0955
676,0.9900,0.1162,0.0330
677,0.9285,0.0146,0.0459
678,1.0691,0.2268,0.1118
679,0.9343,0.0474,0.0398
680,1.0015,0.1472,0.0835
681,1.0229,0.2131,0.0605
682,0.9302,-0.1011,-0.0559
683,1.0308,0.1692,0.0679
684,0.9976,0.2146,0.0876
685,0.9390,-0.1128,-0.0449
686,1.0046,0.1206,0.0144
687,1.0151,0.1711,0.0332
688,0.9312,-0.1011,-0.0042
689,0.9880,0.0991,-0.0229
690,1.0105,0.0952,0.0017
691,0.9539,-0.0125,-0.0459
692,0.9890,0.0347,0.0181
693,0.9900,0.0532,-0.0071
694,0.9763,0.0005,-0.0227
695,0.9988,0.0249,0.0139
696,0.9792,0.0037,0.0100
697,0.9851,0.0486,0.0425
698,1.0015,0.0325,-0.0029
699,0.9888,-0.0054,0.0295
700,1.0056,0.0273,0.0193
701,0.9985,0.0115,0.0361
702,1.0044,0.0427,0.0435
703,0.9949,-0.0059,0.0264
704,0.9917,-0.0144,0.0422
705,1.0063,0.0393,0.0486
706,0.9741,-0.0020,0.0193
707,0.9937,-0.0339,0.0007
708,0.9946,0.0229,0.0269
709,0.9807,0.0044,-0.0085
710,0.9841,-0.0417,0.0049
711,0.9790,0.0151,0.0134
712,0.9800,-0.0054,0.0166
713,0.9685,-0.0339,-0.0010
714,0.9734,-0.0134,0.0083
715,0.9712,-0.0117,0.0146
716,0.9753,-0.0310,-0.0122
717,0.9751,-0.0212,0.0056
718,0.9675,-0.0396,0.0017
719,0.9829,-0.0149,0.0278
720,0.9783,-0.0203,0.0273
721,0.9822,-0.0569,0.0244
722,0.9897,-0.0298,0.0474
723,0.9878,-0.0269,0.0396
724,0.9861,-0.0449,0.0378
725,0.9958,-0.0400,0.0256
726,0.9983,-0.0337,0.0342
727,0.9937,-0.0486,0.0234
728,1.0037,-0.0400,0.0256
729,0.9937,-0.0452,0.0232
730,1.0015,-0.0576,0.0271
731,0.9917,-0.0466,0.0293
732,0.9939,-0.0557,0.0068
733,0.9890,-0.0588,0.0176
734,0.9880,-0.0491,0.0044
735,0.9900,-0.0481,0.0122
736,0.9910,-0.0522,-0.0049
737,0.9822,-0.0754,0.0066
738,0.9783,-0.0513,0.0066
739,0.9871,-0.0537,0.0186
740,0.9692,-0.0696,0.0151
741,0.9763,-0.0647,0.0112
742,0.9822,-0.0417,0.0261
743,0.9751,-0.0527,0.0054
744,0.9783,-0.0527,0.0259
745,0.9810,-0.0332,0.0190
746,0.9929,-0.0349,0.0332
747,0.9792,-0.0444,0.0271
748,0.9841,-0.0454,0.0293
749,0.9929,-0.0244,0.0281
750,0.9917,-0.0286,0.0171
751,0.9929,-0.0205,0.0249
752,0.9949,-0.0171,0.0017
753,1.0027,-0.0088,0.0127
754,1.0005,0.0010,0.0056
755,1.0054,-0.0120,0.0161
756,0.9919,-0.0012,0.0156
757,1.0005,0.0127,0.0117
758,0.9961,0.0085,0.0154
759,0.9890,-0.0083,0.0056
760,0.9878,0.0225,0.0195
761,0.9819,0.0188,-0.0002
762,0.9885,0.0090,0.0127
763,0.9890,0.0293,0.0137
764,0.9829,0.0168,0.0225
765,0.9771,0.0303,0.0200
766,0.9897,0.0449,0.0210
767,0.9780,0.0281,0.0364
768,0.9783,0.0276,0.0215
769,0.9858,0.0525,0.0295
770,0.9780,0.0408,0.0076
771,0.9819,0.0300,0.0193
772,0.9819,0.0449,0.0149
773,0.9812,0.0398,0.0232
774,0.9829,0.0447,0.0198
775,0.9919,0.0359,0.0164
776,0.9802,0.0327,0.0247
777,0.9854,0.0383,0.0115
778,0.9917,0.0371,0.0247
779,0.9829,0.0139,0.0024
